CÓDIGO EUROPEO,LEI,NOMBRE,NOMBRE DE LA GESTORA,DIRECCIÓN,TIPO DE FONDO DE PENSION,PROMOTOR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
CYPF481,,"TAMEIO PRONOIAS YPALLILON SYNERGATIKOY PANTOPOLEIOY KANNAVION",,"Kannavia,  2834 Nicosia, 2834, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
CYPF1900,,"TAMEIO PRONOIAS YPALLILON TIS ETAIREIAS ANDREAS I  KANNAS & YIOI LTD",,"Kallipoleos 46,  1071 Nicosia, 1071, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
CYPF2932,,"TAMEIO PRONOIAS YPALLILON TIS ETAIREIAS BIEN AIME COSMETICS LIMITED",,"Anaptyxeos 1, Viomichaniki Periochi Lakatamias,  2326 Nicosia, 2326, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
CYPF1331,,"TAMEIO PRONOIAS YPALLILON TIS ETAIREIAS GIORGOS KAIMAKLIOTIS & SIA LTD & SYNDEOMENON ETAIREION",,"59 GEORGIOU GRIVA DIGENI, 6043, LARNACA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
CYPF2634,21380015TVS1CBYNRJ78,"TAMEIO PRONOIAS YPALLILON TIS ETAIREIAS HERMES AIRPORTS LIMITED",,"P.O.BOX 43027, 6650, Larnaca",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
CYPF2792,,"TAMEIO PRONOIAS YPALLILON TIS ETAIREIAS LEFKONITZIATIS DAIRY PRODUCTS LIMITED",,"PO BOX 54226,  3722  Limassol, 3722, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
CYPF2973,,"TAMEIO PRONOIAS YPALLILON TIS ETAIREIAS MATRIX SHIP MANAGEMENT LIMITED",,"PO BOX 58401,  3734  Limassol, 3734, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
CYPF2554,,"TAMEIO PRONOIAS YPALLILON TIS ETAIREIAS MAYROS LTD",,"PO BOX 21731,  1512  Nicosia, 1512, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
CYPF2694,,"TAMEIO PRONOIAS YPALLILON TIS ETAIREIAS MPAKAS D I Y  LIMITED",,"Spyroy Kyprianoy 92,  4043 Limassol, 4043, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
CYPF715,,"TAMEIO PRONOIAS YPALLILON TIS ETAIREIAS PANTAZIS AND SONS COMPANY LTD",,"Mnasiadoy 4,  1065 Nicosia, 1065, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
CYPF3153,,"TAMEIO PRONOIAS YPALLILON TIS OPAP (KYPROY) LTD",,"PO BOX 28846,  2083  Nicosia, 2083, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
CYPF855,,"TAMEIO PRONOIAS YPALLILON TIS ORGANOSIS ELLINON LEITOYRGON MESIS EKPAIDEYSEOS KYPROY (O E L M E K )",,"PO BOX 28917,  2084  Nicosia, 2084, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
CYPF2606,,"TAMEIO PRONOIAS YPALLILON TIS STAYROS ANDRONIKOY & YIOS LIMITED",,"Eleytherioy Venizeloy 7, Xylotympoy,  7510 Larnaca, 7510, LARNACA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
CYPF2224,,"TAMEIO PRONOIAS YPALLILON TIS THOMASON MACHINERY LTD",,"PO BOX 51487,  3506  Limassol, 3506, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
CYPF1946,,"TAMEIO PRONOIAS YPALLILON TON ETAIREION PROJECTIVE TRANSMARINE FINANCE CO LTD & TRORADIO COMMUNICATIONS SERVICES LTD",,"PO BOX 54535,  3725  Limassol, 3725, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
CYPF43,,"TAMEIO PRONOIAS YPALLILON TOY EMPORIKOY KAI VIOMICHANIKOY EPIMELITIRIOY LEMESOY",,"PO BOX 55699,  3781  Limassol, 3781, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
CYPF1927,,"TAMEIO PRONOIAS YPALLILON TOY EPISTIMONIKOY TECHNIKOY EPIMELITIRIOY KYPROY (ETEK)",,"PO BOX 21826,  1513  Nicosia, 1513, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
CYPF3232,213800TDKA613ONP2355,"TAMEIO PRONOIAS YPALLILON TOY OMILOY ZORPAS",,"Armenias 51, 2006, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
CYPF883,,"TAMEIO PRONOIAS YPALLILON TOY SYGKROTIMATOS ETAIREION LEPTOS",,"PO BOX 60146,  8129  Pafos, 8129, PAFOS",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
CYPF3375,,"TAMEIO PRONOIAS YPALLILON TOY SYMVOYLIOY EGGRAFIS KAI ELEGCHOY ERGOLIPTON OIKODOMIKON KAI TECHNIKON ERGON",,"Androkleoys 9, 2os Orofos, Grafeio 204,  1060 Nicosia, 1060, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
CYPF602,213800V6V8H83A4YWJ45,"TAMEIO PRONOIAS YPALLILON XENODOCHEIAKIS VIOMICHANIAS",,"62A KARPENISIOUAND ARCH MAKARIOU III1077 LEFKOSIA, 1077, LEFKOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
CYPF838,,"TAMEIO PRONOIAS YPER TOY TAKTIKOY EMMISTHOY PROSOPIKOY TON ETAIREION TOY SYGKROTIMATOS AMATHUS PUBLIC LIMITED",,"2 PLATEIA SYNTAGMATOS3036 LEMESOSLIMASSOL, 3036, LEMESOS",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
CYUNREGG41509,,"TAMEIO SYNTAXEON AND FILODOR.",,"POBOX 40964 LARNAKA F/DI GEORGIOU IOANNOU, 6308, LARNAKA FDI GEORGIO",,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
CYCIF_0001122338,,"TAMEIO SYNTAXEON AND PHILODORIMATON LARN",,"CORNER IRAS AND F KONTOG, 6057, Larnaka",,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
CYCYUNREGG42033,,"TAMEIO SYNTAXEON ARCHIS ILEKTRISMOU KYPROU",,"",,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
CYPF9083,,"Tameio Syntaxeon Archis Ilektrismoy Kyproy",,"",,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
CYPF3464,,"TAMEIO SYNTAXEON IATRON KAI ODONTIATRON",,"71 LIMASSON AVE AGLANTZIA, 2121, NICOSIA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
CYPF9093,,"Tameio Syntaxeon kai  Filodorimaton Koinotikoy Symvoylioy Pera Pedioy",,"",,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
CYPF9094,,"Tameio Syntaxeon kai  Filodorimaton Koinotikoy Symvoylioy Talas",,"",,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
CYPF9092,,"Tameio Syntaxeon kai  Filodorimaton Koinotikoy Symvoylioy Zygioy",,"",,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
CYPF3409,,"TAMEIO SYNTAXEON KAI ALLON OFELIMATON GIA TOYS YPALLILOYS TOY RADIOFONIKOY IDRYMATOS KYPROY",,"PO BOX 24824,  1397  Nicosia, 1397, NICOSIA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
CYPF3470,,"TAMEIO SYNTAXEON KAI CHORIGIMATON ARCHIS ILEKTRISMOY KYPROY",,"2025, 11 AMFIPOLIS, STROVOLOS, 2025, Nicosia",Defined contributions,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
CYPF3518,,"TAMEIO SYNTAXEON KAI CHORIGIMATON DIMOY ATHIENOY",,"Arch. Makarioy G' 2, Athienoy, 7600, LARNACA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
CYPF9084,,"Tameio Syntaxeon Kai CHorigimaton RIK (me eisfores)",,"",,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
CYPF3476,,"TAMEIO SYNTAXEON KAI CHORIGIMATON SE YPALLILOYS TOY KYPRIAKOY ORGANISMOY ATHLITISMOY KAI EXARTOMENOYS TOYS",,"Makarios Avenue Sports Center, Egkomi 2400, 2400, NICOSIA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
CYPF3257,21380064MRKHZLIVPS33,"TAMEIO SYNTAXEON KAI CHORIGIMATON TON YPALLILON TIS ARCHIS TILEPIKOINONION KYPROY",,"1 TELECOMMUNICATIONS STREET  STROVOLOS, 2014, NICOSIA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
CYPF3033,2138007JAD17H15RNA65,"TAMEIO SYNTAXEON KAI CHORIGIMATON YPALLILON CHRIMATISTIRIOY AXION KYPROY",,"PO BOX 25427,  1309  Nicosia, 1309, NICOSIA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
CYPF3324,,"TAMEIO SYNTAXEON KAI CHORIGIMATON YPALLILON KYPRIAKOY ORGANISMOY SIMANSIS ANTIKEIMENON APO POLYTIMA METALLA",,"PO BOX 45047,  7110  Larnaca, 7110, LARNACA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
CYPF9062,,"Tameio Syntaxeon kai Filodorimaton Dimoy Ag. Athanasioy",,"",,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
CYPF3482,,"TAMEIO SYNTAXEON KAI FILODORIMATON DIMOY AGIAS NAPAS",,"30026, Agias Mayris 25, Agia Napa, 5330, AMMOCHOSTOS",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
CYPF9063,,"Tameio Syntaxeon kai Filodorimaton Dimoy Agias Napas",,"",,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
CYPF3523,,"TAMEIO SYNTAXEON KAI FILODORIMATON DIMOY AGIOY ATHANASIOY",,"Stayraetoy toy Machaira 42, Ag. Athanasios, 4104, LIMASSOL",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
CYPF3513,,"TAMEIO SYNTAXEON KAI FILODORIMATON DIMOY AGIOY DOMETIOY",,"Vasileos Pavlou 15, Agios Dometios, 2360, NICOSIA",Defined benefits,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
CYPF9071,,"Tameio Syntaxeon kai filodorimaton Dimoy Aglantzias",,"",,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
CYPF3533,,"TAMEIO SYNTAXEON KAI FILODORIMATON DIMOY ARADIPPOU",,"",,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
